"status_id","user_id","screen_name","text","emo","source"
"1517259013385248769","2815754953","Uber_Support","@josefa66215194 Hola @josefa66215194, síguenos en @Uber_Support y envíanos por DM:

<U+2B50><U+FE0F> Correo electrónico registrado en la App. 
<U+2B50><U+FE0F> Número de teléfono. 
<U+2B50><U+FE0F> Código de la orden que nos mencionas.

Estamos disponibles para ayudarte en lo que necesites. <U+0001F49A>","<U+0001F49A>","Sprinklr"
"1517218107437289474","2815754953","Uber_Support","@antoniodgr ¡Bonito día @antoniodgr! Cuéntanos más detalles de lo sucedido.
Envíanos por DM <U+0001F449> 
- Correo electrónico.
- Número telefónico.
- Fecha y hora del viaje.
- Características del objeto perdido. https://t.co/sd7yH5jmbJ","<U+0001F449>","Sprinklr"
"1517257506682294272","2815754953","Uber_Support","@PuroPaPawri Nos alegra saludarte @PuroPaPawri, vamos a darte todo el apoyo con esta situación que presentaste con tu pedido. Escríbenos algunos datos por mensaje privado para comenzar: 
- Número del pedido. 
- Correo electrónico y número de teléfono asociados a tu cuenta Uber. 
<U+0001F440> https://t.co/sd7yH5jmbJ","<U+0001F440>","Sprinklr"
"1517247943669166081","2815754953","Uber_Support","@felaa001 Hi there, to be able to follow up on your request via DMs and provide further assistance, kindly follow our Twitter account. Alternatively, you can contact us through this link <U+0001F449> [https://t.co/m5EAWrmQqQ] or the in-app «Help» section, and we’ll get back to you ASAP.","<U+0001F449>","Sprinklr"
"1517224308405415939","2815754953","Uber_Support","@bbwLjPRSLM1HIL7 <U+0645><U+0631><U+062D><U+0628><U+064B><U+0627> <U+0641><U+0647><U+062F><U+060C> <U+0634><U+0643><U+0631><U+064B><U+0627> <U+0644><U+062A><U+0648><U+0627><U+0635><U+0644><U+0643> <U+0645><U+0639><U+0646><U+0627>. <U+062D><U+062A><U+0649> <U+0646><U+062A><U+0645><U+0643><U+0646> <U+0645><U+0646> <U+062A><U+0642><U+062F><U+064A><U+0645> <U+0627><U+0644><U+062F><U+0639><U+0645> <U+0627><U+0644><U+0644><U+0627><U+0632><U+0645> <U+0641><U+064A><U+0645><U+0627> <U+064A><U+062E><U+0635> <U+0647><U+0630><U+0627> <U+0627><U+0644><U+0623><U+0645><U+0631><U+060C> <U+064A><U+064F><U+0631><U+062C><U+0649> <U+0627><U+0644><U+062A><U+0648><U+0627><U+0635><U+0644> <U+0645><U+0639><U+0646><U+0627> <U+0645><U+0646> <U+062E><U+0644><U+0627><U+0644> <U+062E><U+0627><U+0646><U+0629> «<U+0627><U+0644><U+0645><U+0633><U+0627><U+0639><U+062F><U+0629>» <U+0641><U+064A> <U+0627><U+0644><U+062A><U+0637><U+0628><U+064A><U+0642> <U+0623><U+0648> <U+0639><U+0646> <U+0637><U+0631><U+064A><U+0642> <U+0627><U+0644><U+0631><U+0627><U+0628><U+0637> <U+0001F448> [https://t.co/oBF7kfYFRm].","<U+0001F448>","Sprinklr"
"1517202923809353728","2815754953","Uber_Support","@YaniiAlc Hola, @YaniiAlc. ¿Qué te parece si revisamos el reembolso?, adicional dinos por DM estos datos:
<U+2B50> El correo. 
<U+2B50> Teléfono.
<U+2B50> La fecha del último viaje.
<U+2B50> Monto del reembolso. https://t.co/sd7yH5jmbJ","<U+2B50>","Sprinklr"
"1517202923809353728","2815754953","Uber_Support","@YaniiAlc Hola, @YaniiAlc. ¿Qué te parece si revisamos el reembolso?, adicional dinos por DM estos datos:
<U+2B50> El correo. 
<U+2B50> Teléfono.
<U+2B50> La fecha del último viaje.
<U+2B50> Monto del reembolso. https://t.co/sd7yH5jmbJ","<U+2B50>","Sprinklr"
"1517202923809353728","2815754953","Uber_Support","@YaniiAlc Hola, @YaniiAlc. ¿Qué te parece si revisamos el reembolso?, adicional dinos por DM estos datos:
<U+2B50> El correo. 
<U+2B50> Teléfono.
<U+2B50> La fecha del último viaje.
<U+2B50> Monto del reembolso. https://t.co/sd7yH5jmbJ","<U+2B50>","Sprinklr"
"1517202923809353728","2815754953","Uber_Support","@YaniiAlc Hola, @YaniiAlc. ¿Qué te parece si revisamos el reembolso?, adicional dinos por DM estos datos:
<U+2B50> El correo. 
<U+2B50> Teléfono.
<U+2B50> La fecha del último viaje.
<U+2B50> Monto del reembolso. https://t.co/sd7yH5jmbJ","<U+2B50>","Sprinklr"
"1517250811298041859","2815754953","Uber_Support","@DemaThufu To be able to follow up on your request via DMs and provide further assistance, kindly follow our Twitter account. Alternatively, you can contact us through this link <U+0001F449> https://t.co/O9kd7vv391 or the in-app «Help» section, and we’ll get back to you ASAP","<U+0001F449>","Sprinklr"
